2001-10-17 12:00:00 10.3709      6.23426
2001-10-18 12:00:00 10.2555      6.25368
2001-10-19 12:00:00 10.1348      6.27423
2001-10-20 12:00:00 9.98438      6.27961
2001-10-21 12:00:00 9.79349      6.27128
2001-10-22 12:00:00 9.60662      6.25784
2001-10-23 12:00:00  9.4112      6.23466
2001-10-24 12:00:00 9.24014      6.21182
2001-10-25 12:00:00 9.10319       6.2053
2001-10-26 12:00:00 8.97351      6.20989
2001-10-27 12:00:00 8.82993      6.22085
2001-10-28 12:00:00 8.70892      6.23773
2001-10-29 12:00:00 8.58432      6.25374
2001-10-30 12:00:00 8.44295      6.27948
2001-10-31 12:00:00 8.35916      6.29385
2001-11-01 12:00:00 8.45498      6.21817
2001-11-02 12:00:00 8.33481      6.26686
2001-11-03 12:00:00  8.2328      6.30473
2001-11-04 12:00:00 8.11048      6.32983
2001-11-05 12:00:00 7.98749      6.34444
2001-11-06 12:00:00 7.86401      6.35004
2001-11-07 12:00:00  7.7243      6.34256
2001-11-08 12:00:00 7.58536      6.33401
2001-11-09 12:00:00 7.45699      6.32992
2001-11-10 12:00:00 7.34263      6.32883
2001-11-11 12:00:00 7.22096      6.32637
2001-11-12 12:00:00 7.12489       6.3332
2001-11-13 12:00:00 7.04409      6.34149
2001-11-14 12:00:00 6.95159      6.34807
2001-11-15 12:00:00 6.84977         6.35
2001-11-16 12:00:00 6.75313       6.3522
2001-11-17 12:00:00 6.64239      6.34685
2001-11-18 12:00:00  6.5084      6.33593
2001-11-19 12:00:00   6.365      6.32311
2001-11-20 12:00:00 6.20222      6.30723
2001-11-21 12:00:00 6.03534      6.28983
2001-11-22 12:00:00  5.8916      6.27395
2001-11-23 12:00:00 5.76439      6.25944
2001-11-24 12:00:00 5.66917      6.24987
2001-11-25 12:00:00 5.59297      6.24543
2001-11-26 12:00:00 5.50817       6.2425
2001-11-27 12:00:00 5.38941      6.24169
2001-11-28 12:00:00 5.26974      6.24319
2001-11-29 12:00:00 5.13776      6.24217
2001-11-30 12:00:00 5.02383      6.24423
2001-12-01 12:00:00 4.94306      6.25184
2001-12-02 12:00:00 4.87959      6.26174
2001-12-03 12:00:00 4.83639      6.27661
2001-12-04 12:00:00 4.80494      6.29493
2001-12-05 12:00:00  4.7768      6.31547
2001-12-06 12:00:00 4.73044      6.33193
2001-12-07 12:00:00 4.67247      6.34447
2001-12-08 12:00:00 4.62925      6.35549
2001-12-09 12:00:00 4.60725      6.36732
2001-12-10 12:00:00 4.56572      6.37268
2001-12-11 12:00:00 4.52571      6.37802
2001-12-12 12:00:00 4.50932      6.38493
2001-12-13 12:00:00 4.44258      6.38337
2001-12-14 12:00:00 4.33083      6.37692
2001-12-15 12:00:00 4.21698      6.37479
2001-12-16 12:00:00 4.10053      6.37218
2001-12-17 12:00:00 3.96859      6.36688
2001-12-18 12:00:00 3.84594      6.36554
2001-12-19 12:00:00 3.75064       6.3703
2001-12-20 12:00:00 3.69022      6.37824
2001-12-21 12:00:00 3.61606      6.38581
2001-12-22 12:00:00 3.56951       6.4019
2001-12-23 12:00:00 3.51316      6.41903
2001-12-24 12:00:00  3.4304      6.42686
2001-12-25 12:00:00 3.31103      6.42793
2001-12-26 12:00:00 3.19351      6.43081
2001-12-27 12:00:00 3.05186      6.42833
2001-12-28 12:00:00 2.93255      6.42615
2001-12-29 12:00:00 2.84356      6.43206
2001-12-30 12:00:00  2.7538      6.43741
2001-12-31 12:00:00 2.67002      6.43713
2002-01-01 12:00:00 2.57909      6.43278
2002-01-02 12:00:00 2.48517      6.42642
2002-01-03 12:00:00 2.37071      6.41273
2002-01-04 12:00:00 2.25911      6.39911
2002-01-05 12:00:00 2.18087       6.3911
2002-01-06 12:00:00 2.12075      6.38581
2002-01-07 12:00:00 2.06009      6.37704
2002-01-08 12:00:00 2.02628      6.37282
2002-01-09 12:00:00  2.0163      6.37163
2002-01-10 12:00:00 2.01593      6.37601
2002-01-11 12:00:00  2.0239      6.38471
2002-01-12 12:00:00 2.04577      6.40311
2002-01-13 12:00:00 2.05909      6.42428
2002-01-14 12:00:00 2.07466      6.44572
2002-01-15 12:00:00 2.07606      6.46336
2002-01-16 12:00:00 2.08923      6.48153
2002-01-17 12:00:00 2.10337      6.49859
2002-01-18 12:00:00 2.10582      6.51255
2002-01-19 12:00:00 2.09117      6.52341
2002-01-20 12:00:00  2.0529      6.52974
2002-01-21 12:00:00 1.98101      6.52991
2002-01-22 12:00:00 1.89912      6.52584
2002-01-23 12:00:00 1.82163      6.52474
2002-01-24 12:00:00  1.7509      6.52681
2002-01-25 12:00:00 1.66682      6.53028
2002-01-26 12:00:00  1.5755      6.53891
2002-01-27 12:00:00 1.48854      6.55018
2002-01-28 12:00:00 1.41269      6.56234
2002-01-29 12:00:00 1.31899      6.57073
2002-01-30 12:00:00 1.22331      6.57701
2002-01-31 12:00:00 1.14229      6.57948
2002-02-01 12:00:00 1.05414      6.57865
2002-02-02 12:00:000.970839      6.57503
2002-02-03 12:00:000.906015      6.57098
2002-02-04 12:00:000.853746      6.56668
2002-02-05 12:00:000.800872      6.56162
2002-02-06 12:00:000.756596      6.55661
2002-02-07 12:00:000.693878      6.55007
2002-02-08 12:00:000.627222      6.54512
2002-02-09 12:00:000.577867      6.53925
2002-02-10 12:00:000.528289      6.52957
2002-02-11 12:00:000.484188      6.52217
2002-02-12 12:00:000.457588      6.51423
2002-02-13 12:00:000.437557      6.50493
2002-02-14 12:00:00 0.42203      6.50384
2002-02-15 12:00:00  0.4169      6.50987
2002-02-16 12:00:00 0.42373        6.519
2002-02-17 12:00:000.431134      6.53006
2002-02-18 12:00:000.442644      6.54302
2002-02-19 12:00:000.449822      6.54965
2002-02-20 12:00:000.450319      6.55113
2002-02-21 12:00:00 0.41947      6.54435
2002-02-22 12:00:000.388491      6.53727
2002-02-23 12:00:000.364028      6.52947
2002-02-24 12:00:000.339415      6.52252
2002-02-25 12:00:000.326428      6.51858
2002-02-26 12:00:000.329352      6.51343
2002-02-27 12:00:000.330022       6.5069
2002-02-28 12:00:00  0.3315       6.5006
2002-03-01 12:00:000.339685      6.49141
2002-03-02 12:00:00 0.34104      6.47873
2002-03-03 12:00:000.349552      6.47014
2002-03-04 12:00:000.363019      6.46197
2002-03-05 12:00:000.370489      6.45358
2002-03-06 12:00:000.374079      6.44735
2002-03-07 12:00:000.384725      6.44247
2002-03-08 12:00:000.381418      6.43247
2002-03-09 12:00:000.379074      6.42246
2002-03-10 12:00:000.378035      6.40983
2002-03-11 12:00:000.381891       6.3964
2002-03-12 12:00:00 0.39048       6.3837
2002-03-13 12:00:000.413123      6.37352
2002-03-14 12:00:000.434248      6.36033
2002-03-15 12:00:00 0.46118      6.34849
2002-03-16 12:00:000.490153       6.3358
2002-03-17 12:00:000.514062      6.32097
2002-03-18 12:00:000.543438      6.30565
2002-03-19 12:00:000.580933      6.29044
2002-03-20 12:00:000.618837      6.27489
2002-03-21 12:00:000.653189      6.25609
2002-03-22 12:00:00 0.69418      6.23591
2002-03-23 12:00:000.735938      6.21747
2002-03-24 12:00:000.771561      6.19858
2002-03-25 12:00:000.797672      6.17647
2002-03-26 12:00:000.827365      6.15648
2002-03-27 12:00:000.861499      6.14085
2002-03-28 12:00:000.896855      6.12246
2002-03-29 12:00:000.941674      6.10449
2002-03-30 12:00:00 1.00341      6.09143
2002-03-31 12:00:00 1.07451      6.08218
2002-04-01 12:00:00 1.14427      6.07276
2002-04-02 12:00:00  1.2157      6.06393
2002-04-03 12:00:00 1.28177      6.05641
2002-04-04 12:00:00 1.34621      6.05291
2002-04-05 12:00:00 1.40782      6.05405
2002-04-06 12:00:00 1.48189      6.05223
2002-04-07 12:00:00 1.56226      6.04953
2002-04-08 12:00:00 1.65352      6.04767
2002-04-09 12:00:00 1.75249      6.03794
2002-04-10 12:00:00 1.85696      6.01829
2002-04-11 12:00:00 1.96408      6.00034
2002-04-12 12:00:00 2.07552      5.98498
2002-04-13 12:00:00 2.19104      5.96634
2002-04-14 12:00:00 2.30722      5.94715
2002-04-15 12:00:00 2.42256       5.9287
2002-04-16 12:00:00 2.53779      5.90907
2002-04-17 12:00:00 2.64344      5.88798
2002-04-18 12:00:00 2.75292      5.86835
2002-04-19 12:00:00 2.87437      5.85059
2002-04-20 12:00:00 2.99257      5.83516
2002-04-21 12:00:00 3.10621      5.82211
2002-04-22 12:00:00 3.23188       5.8138
2002-04-23 12:00:00 3.33515      5.80848
2002-04-24 12:00:00 3.42009       5.8038
2002-04-25 12:00:00 3.51796        5.798
2002-04-26 12:00:00 3.60929      5.79367
2002-04-27 12:00:00 3.70703      5.78751
2002-04-28 12:00:00 3.85109       5.7777
2002-04-29 12:00:00 4.02703      5.76543
2002-04-30 12:00:00 4.22552      5.75125
2002-05-01 12:00:00 4.44004      5.73462
2002-05-02 12:00:00 4.64064      5.71858
2002-05-03 12:00:00 4.79156      5.71042
2002-05-04 12:00:00 4.90889       5.7095
2002-05-05 12:00:00 4.98746       5.7213
2002-05-06 12:00:00 5.04547      5.74459
2002-05-07 12:00:00 5.09478      5.77909
2002-05-08 12:00:00 5.14662      5.81852
2002-05-09 12:00:00  5.1998       5.8618
2002-05-10 12:00:00 5.26117      5.90254
2002-05-11 12:00:00 5.33308      5.93808
2002-05-12 12:00:00 5.39233      5.96606
2002-05-13 12:00:00 5.44511      5.98811
2002-05-14 12:00:00 5.49413      6.00731
2002-05-15 12:00:00 5.53444      6.02574
2002-05-16 12:00:00 5.55828       6.0461
2002-05-17 12:00:00 5.61121      6.06462
2002-05-18 12:00:00 5.68529      6.08414
2002-05-19 12:00:00 5.77346      6.10929
2002-05-20 12:00:00 5.90146      6.13023
2002-05-21 12:00:00 6.05817       6.1429
2002-05-22 12:00:00 6.24497      6.14972
2002-05-23 12:00:00 6.44508      6.15073
2002-05-24 12:00:00 6.64085      6.14125
2002-05-25 12:00:00 6.79211      6.13016
2002-05-26 12:00:00 6.92282      6.12306
2002-05-27 12:00:00 7.02367      6.12005
2002-05-28 12:00:00 7.15598      6.11543
2002-05-29 12:00:00 7.31111        6.109
2002-05-30 12:00:00 7.48925      6.10078
2002-05-31 12:00:00 7.68259      6.08663
2002-06-01 12:00:00 7.88235      6.07048
2002-06-02 12:00:00 8.03713      6.05552
2002-06-03 12:00:00 8.13808      6.04641
2002-06-04 12:00:00 8.22577      6.04692
2002-06-05 12:00:00 8.29846      6.05585
2002-06-06 12:00:00 8.37676      6.06403
2002-06-07 12:00:00 8.45554       6.0746
2002-06-08 12:00:00 8.55251      6.08657
2002-06-09 12:00:00 8.67475       6.0953
2002-06-10 12:00:00 8.82241      6.09822
2002-06-11 12:00:00 8.93511      6.10666
2002-06-12 12:00:00 9.01566      6.12422
2002-06-13 12:00:00 9.07131        6.139
2002-06-14 12:00:00 9.05776      6.15627
2002-06-15 12:00:00 9.01182      6.17712
2002-06-16 12:00:00  8.9508      6.19711
2002-06-17 12:00:00 8.86645      6.21136
2002-06-18 12:00:00 8.75477      6.23374
2002-06-19 12:00:00 8.64815      6.25392
2002-06-20 12:00:00 8.53137       6.2744
2002-06-21 12:00:00 8.39873      6.29601
2002-06-22 12:00:00 8.31467      6.31215
2002-06-23 12:00:00 8.28152      6.31718
2002-06-24 12:00:00 8.30151      6.31623
2002-06-25 12:00:00 8.37811      6.31284
2002-06-26 12:00:00 8.49874      6.31023
2002-06-27 12:00:00  8.5957      6.31615
2002-06-28 12:00:00 8.69496      6.32675
2002-06-29 12:00:00 8.85146      6.33656
2002-06-30 12:00:00 9.03168      6.34291
2002-07-01 12:00:00 9.23806      6.34281
2002-07-02 12:00:00 9.47014      6.33335
2002-07-03 12:00:00 9.69964      6.31874
2002-07-04 12:00:00 9.84717      6.31131
2002-07-05 12:00:00 9.97024      6.30609
2002-07-06 12:00:00 10.1092      6.30046
2002-07-07 12:00:00 10.2864      6.29009
2002-07-08 12:00:00 10.5097      6.27572
2002-07-09 12:00:00 10.7633      6.25282
2002-07-10 12:00:00 11.0126      6.22483
